,Quarter,Region,State,Purpose,Trips
2222,2021-08-31,116859,612030,7610303.94055999,906164
2223,2021-09-01,212117,612030,5453110.33701002,330541
2224,2021-09-02,FI611736,619433,6506219.58673,386539
2225,2021-09-03,104825,612030,11112881.3656,495142
2226,2021-09-04,119171,612030,7652962.18000001,292868
2227,2021-09-05,M0213,612030,125074.26,3143
2228,2021-09-06,15886,619433,7366319.87775994,371582
2229,2021-09-07,293437,612030,4960086.05982,220367
2230,2021-09-08,32128,691007,6725040.48382995,480107
2231,2021-09-09,146733,619433,7597105.67016997,564128
2232,2021-09-10,290351,619433,8044780.28859001,471330
2233,2021-09-11,104610,612030,5272138.44000002,220790
2234,2021-09-12,252441,619433,315077.849999999,7906
2235,2021-09-13,150587,619433,11097111.28961,641707
2236,2021-09-14,253219,612030,6555870.53297998,326376
2237,2021-09-15,15886,612030,7966797.62381999,346640
2238,2021-09-16,212278,619433,6881800.08989998,286857
2239,2021-09-17,289836,619433,16513779.0101901,1175146
2240,2021-09-18,134075,612030,5994675.09291998,347601
2241,2021-09-19,272432,619433,168060.15,4008
2242,2021-09-20,108519,612030,7262096.85754995,372810
2243,2021-09-21,39653,619433,9802752.80981009,480960
2244,2021-09-22,177324,612030,7374064.88184998,332312
2245,2021-09-23,273392,619433,8573495.02124998,350770
2246,2021-09-24,shipping,612030,14310645.8779401,1001213
2247,2021-09-25,173050,619433,10166655.1646299,414539
2248,2021-09-26,105358,619433,124188.76,2801
2249,2021-09-27,276812,619433,7751127.17231001,373401
2250,2021-09-28,235505,612030,10818573.8836402,527983
2251,2021-09-29,shipping,619433,11100860.03784,457031
2252,2021-09-30,290689,619433,8428045.09643007,474878
2253,2021-10-01,shipping,612030,7586430.81678999,528634
2254,2021-10-02,shipping,612030,7331585.45728001,279859
2255,2021-10-03,277338,612030,121333.64,2995
2256,2021-10-04,277697,619433,9616226.67138018,515305
2257,2021-10-05,120207,619433,9399960.96448,563725
2258,2021-10-06,228705,612030,8255008.10457002,365023
2259,2021-10-07,116132,619433,10914379.03467,486510
2260,2021-10-08,105044,612030,9181924.30300994,723910
2261,2021-10-09,86510,691007,5505748.26092,232206
2262,2021-10-10,112806,619433,460926.589999987,13722
2263,2021-10-11,153779,619433,10213314.17878,584747
2264,2021-10-12,258467,619433,6744229.01721001,373748
2265,2021-10-13,293635,612030,132997.43,3412
2266,2021-10-14,184599,619433,11547843.08644,736252
2267,2021-10-15,201012,619433,8645118.14791001,491264
2268,2021-10-16,900312,619433,7345375.93384,311857
2269,2021-10-17,shipping,619433,109231.04,2805
2270,2021-10-18,273163,612030,9476148.35626996,621368
2271,2021-10-19,shipping,612030,11244356.91188,943008
2272,2021-10-20,202552,612030,7632952.61821,443469
2273,2021-10-21,shipping,612030,7846609.94858997,642138
2274,2021-10-22,M0163,612030,8602350.31112999,488752
2275,2021-10-23,98490,619433,8038578.43635003,384122
2276,2021-10-25,251390,619433,8857333.32820997,578916
2277,2021-10-26,270872,619433,10552838.5441299,477151
2278,2021-10-27,228439,619433,18755785.4071799,1272420
2279,2021-10-28,86831,612030,16905001.0356,722917
2280,2021-10-29,152291,612030,11115397.2309699,873335
2281,2021-10-30,272326,619433,9933886.94814001,443253
2282,2021-10-31,286606,612030,128766.38,2961
2283,2021-11-01,216474,612030,9218857.87552002,486950
2284,2021-11-02,152307,612030,10920441.31637,740097
2285,2021-11-03,192792,612030,9072477.03341002,546602
2286,2021-11-04,146757,612030,13623305.86205,622399
2287,2021-11-05,FI609795,703012,10403853.4850901,679601
2288,2021-11-06,160685,619433,9273243.83447998,631176
2289,2021-11-07,273378,603795,128419.67,3588
2290,2021-11-08,263966,619433,8587549.46408996,379632
2291,2021-11-09,284978,619433,8116374.36292996,429736
2292,2021-11-10,273057,612030,8601978.51561996,444090
2293,2021-11-11,shipping,619433,10157503.77793,552201
2294,2021-11-12,15886,612030,11030641.24772,785117
2295,2021-11-13,shipping,619433,7438519.43786999,463709
2296,2021-11-14,137175,612030,5561953.07999999,206307
2297,2021-11-15,197179,619433,8590588.82455994,545512
2298,2021-11-16,shipping,612030,11061655.27287,622846
2299,2021-11-17,shipping,619433,7889878.14214999,481132
2300,2021-11-18,273163,612030,7356406.32351003,388101
2301,2021-11-19,114077,619433,6886217.1413,390752
2302,2021-11-20,252946,603795,118277.92877,6483
2303,2021-11-22,176648,691007,841667.17693,37731
2304,2021-11-23,287894,619433,12151604.1130101,649537
2305,2021-11-24,37857,619433,8905401.07935,527905
2306,2021-11-25,153861,612030,13716031.03135,562564
2307,2021-11-26,183295,612030,9956407.76000997,569664
2308,2021-11-27,129095,612030,7999434.08527003,550006
2309,2021-11-28,130022,612030,3464711.77000001,129613
2310,2021-11-29,152291,612030,17095881.0236999,1603957
2311,2021-11-30,101589,691007,19495188.2676501,1958474
2312,2021-12-01,283100,691007,10864321.89953,568951
2313,2021-12-02,293444,612030,11585105.57469,732025
2314,2021-12-03,194932,612030,10521818.31139,554658
2315,2021-12-04,117320,619433,13102308.45915,901078
2316,2021-12-06,15886,612030,11124210.8615801,589418
2317,2021-12-07,293468,612030,10192140.86862,500744
2318,2021-12-08,252946,603795,10040800.67887,637614
2319,2021-12-09,19679,619433,10544036.01444,555608
2320,2021-12-10,241315,619433,10106879.39972,572818
2321,2021-12-11,shipping,619433,11192680.07092,367192
2322,2021-12-12,183318,619433,367233.439999996,12446
2323,2021-12-13,90593,520343,12211471.4189696,713579
2324,2021-12-14,ZS900939,402020,8948825.20754001,532200
2325,2021-12-15,M0469,619433,12223027.57281,607653
2326,2021-12-16,shipping,612030,11823746.89604,793070
2327,2021-12-17,289843,612030,22114274.5327601,1617737
2328,2021-12-18,250522,612030,7749637.48102,325014
2329,2021-12-19,shipping,619433,101964.69,2525
2330,2021-12-20,293444,619433,11242648.73011,721703
2331,2021-12-21,119188,619433,14883083.06417,1001445
2332,2021-12-22,shipping,612030,13471409.37815,587442
2333,2021-12-23,shipping,612030,11456693.0298,794220
2334,2021-12-24,212285,691007,15792895.5583,912019
2335,2021-12-25,195052,619433,10911232.60194,638555
2336,2021-12-26,shipping,612030,9579730.70000003,408936
2337,2021-12-27,89801,612030,17428461.92903,1244999
2338,2021-12-28,208745,612030,10558773.86147,1232682
2339,2021-12-29,289843,619433,15479794.49453,647563
2340,2021-12-30,147334,603795,8875099.21724998,383372
2341,2022-01-03,155353,619433,3537001.71596001,200389
2342,2022-01-04,288365,619433,10714841.5104998,1008920
2343,2022-01-05,86831,619433,8071137.56036002,522574
2344,2022-01-06,80563,612030,9139033.22941009,610029
2345,2022-01-07,162276,612030,9670567.72667009,425156
2346,2022-01-08,129125,619433,7455108.16634998,490730
2347,2022-01-09,291532,619433,118286,2835
2348,2022-01-10,146719,619433,7315238.97956996,314801
2349,2022-01-11,146733,619433,8441823.46876998,459954
2350,2022-01-12,145965,612030,8827268.71569998,454246
2351,2022-01-13,216474,612030,6720562.61988001,445326
2352,2022-01-14,273163,603795,7308196.82091,434706
2353,2022-01-15,288921,603795,9213058.33985999,359168
2354,2022-01-16,288457,612030,152807.36,3510
2355,2022-01-17,shipping,612030,9139300.04243998,488786
2356,2022-01-18,shipping,612030,11493647.2960601,494104
2357,2022-01-19,272760,619433,8481031.07063002,525339
2358,2022-01-20,shipping,612030,8978303.41199002,441168
2359,2022-01-21,249779,612030,13505536.9955201,946548
2360,2022-01-22,shipping,612030,8954104.16907003,386043
2361,2022-01-24,shipping,612030,8765403.60034007,585017
2362,2022-01-25,170769,612030,10871853.4689901,562973
2363,2022-01-26,291532,619433,9045225.82550002,487759
2364,2022-01-27,shipping,619433,14560160.85195,635235
2365,2022-01-28,shipping,612030,15873284.8343099,852236
2366,2022-01-29,SP7044,612030,10216986.58655,258029
2367,2022-01-30,72438,619433,144839.48,3515
2368,2022-01-31,237080,603795,316699.40552,52450
2369,2022-02-01,293642,619433,10370697.26173,590911
2370,2022-02-02,290443,619433,10792699.7162899,524308
2371,2022-02-03,297817,612030,10414103.53678,550375
2372,2022-02-04,275990,603795,9849392.2125001,560768
2373,2022-02-05,132859,691007,8079639.23139994,389403
2374,2022-02-06,37116,612030,84922.3400000002,2523
2375,2022-02-07,236403,603795,17199734.0691102,1771218
2376,2022-02-08,116866,619433,5318908.83242998,352067
2377,2022-02-09,shipping,612030,9779334.50891003,455280
2378,2022-02-10,86510,691007,10074811.6681301,527105
2379,2022-02-11,shipping,612030,11679890.79431,813847
2380,2022-02-12,200145,619433,7815411.67328998,454862
2381,2022-02-13,146733,612030,118125.82,3913
2382,2022-02-14,163716,211201,8328429.34496,1305892
2383,2022-02-15,FI587932,719004,8932355.26025998,408217
2384,2022-02-16,190194,612030,171775.25,4772
2385,2022-02-17,72438,619433,6643313.14555002,402759
2386,2022-02-18,1407,102113,6048505.06537999,264713
2387,2022-02-19,30476,615050,8501266.12429999,358461
2388,2022-02-20,M0316,612030,91088.9899999999,2408
2389,2022-02-21,266721,619433,9164860.3475,531041
2390,2022-02-22,ZS900939,407012,8739305.90185997,414475
2391,2022-02-23,FL155667,619433,11780115.10861,639926
2392,2022-02-24,110659,691007,8313236.42439003,326590
2393,2022-02-25,FL157043,619433,10776555.41222,603732
2394,2022-02-26,shipping,619433,8047649.19084997,477751
2395,2022-02-27,287894,612030,109511.32,2974
2396,2022-02-28,33187,691007,6829550.86177999,420485
2397,2022-03-01,290351,619433,7291355.83036002,308850
2398,2022-03-02,290351,619433,4913368.76701999,233917
2399,2022-03-03,259266,619433,6849606.07817,244408
2400,2022-03-04,207298,612030,7650248.49288997,326253
2401,2022-03-05,shipping,619433,5609082.98813,253832
2402,2022-03-06,89801,619433,138682.78,4219
2403,2022-03-07,152307,619433,9964790.92226999,446203
2404,2022-03-08,266608,691007,11502986.99666,543695
2405,2022-03-09,shipping,612030,6546302.22875004,504817
2406,2022-03-10,152314,619433,8674580.08851001,560292
2407,2022-03-11,146726,612030,8973626.97813003,500633
2408,2022-03-12,86855,612030,6132385.66778,250885
2409,2022-03-13,M0300,612030,92593.2100000001,2852
2410,2022-03-14,FI612757,491001,6241530.95467,388055
2411,2022-03-15,shipping,619433,7376835.81290001,416473
2412,2022-03-16,152307,619433,8086013.35487,547959
2413,2022-03-17,M0300,619433,6961224.72612998,603594
2414,2022-03-18,195045,691007,5913066.71834003,319982
2415,2022-03-19,shipping,619433,8533607.00243,480122
2416,2022-03-21,289843,619433,10427616.88555,628575
2417,2022-03-22,shipping,612030,9807637.68389997,929663
2418,2022-03-23,282011,619433,7322732.34831,380279
2419,2022-03-24,shipping,619433,11457165.8072301,589041
2420,2022-03-25,250522,619433,11193563.14599,924568
2421,2022-03-26,152307,619433,9666860.17999998,395111
2422,2022-03-27,shipping,619433,223534.869999997,8773
2423,2022-03-28,FI620066,491001,11395036.4661801,545298
2424,2022-03-29,234058,612030,17561378.2843,826294
2425,2022-03-30,158774,619433,13596109.0845,598216
2426,2022-03-31,116873,612030,16685829.4704101,1418877
2427,2022-04-01,147334,619433,7870904.78642,484978
2428,2022-04-02,SD201029,612030,9928308.03000006,428769
2429,2022-04-03,105358,619433,127009.44,4128
2430,2022-04-04,158927,619433,5604604.53000001,284143
2431,2022-04-05,shipping,612030,7586091.85000002,443302
2432,2022-04-06,275983,619433,7766832.44367004,368070
2433,2022-04-07,290351,619433,8726346.45449007,368159
2434,2022-04-08,shipping,619433,9780057.28888994,622417
2435,2022-04-09,289850,619433,4492238.65820001,178485
2436,2022-04-11,shipping,612030,3501776.75029998,189696
2437,2022-04-12,89658,612030,4623115.38655997,257442
2438,2022-04-17,137175,603795,2018940.63,75408
2439,2022-04-18,shipping,612030,5855241.95298001,317928
2440,2022-04-19,272746,612030,9930147.62580002,751742
2441,2022-04-20,101824,619433,9894683.62383991,516487
2442,2022-04-21,FL144142,691007,10245751.9215901,493144
2443,2022-04-22,shipping,619433,10396390.72963,517898
2444,2022-04-23,152284,619433,10284636.17889,529947
2445,2022-04-25,200701,612030,12656157.3746401,631823
2446,2022-04-26,293673,612030,7100416.49903999,324854
2447,2022-04-27,272746,612030,13035334.33541,877398
2448,2022-04-28,134709,619433,14600532.6872801,823895
2449,2022-04-29,193683,603795,11373423.15875,535350
2450,2022-04-30,274160,619433,10896283.45309,505354
2451,2022-05-02,shipping,603795,116279.65,3167
2452,2022-05-03,286248,619433,14209875.7737399,1254165
2453,2022-05-04,200121,619433,15348519.59666,684806
2454,2022-05-05,M0568,612030,10390158.6406401,566411
2455,2022-05-06,M0579,619433,8919151.22653998,446398
2456,2022-05-07,SD108533,691007,10305258.5102099,463126
2457,2022-05-08,266073,612030,115796.17988,4114
2458,2022-05-09,293383,619433,12613959.89245,736385
2459,2022-05-10,262273,619433,10761783.38236,720740
2460,2022-05-11,M0578,619433,9395070.93955001,544208
2461,2022-05-12,190316,602582,7767912.30621999,313788
2462,2022-05-13,278953,619433,15407512.40146,748701
2463,2022-05-14,shipping,619433,6531413.87783,387882
2464,2022-05-15,266738,619433,675292.460000001,19089
2465,2022-05-16,200640,619433,3809025.15327002,222004
2466,2022-05-17,shipping,619433,10777433.05702,556780
2467,2022-05-18,shipping,619433,13002343.6153,695697
2468,2022-05-19,212117,619433,9091531.60038978,1031522
2469,2022-05-20,2497,612030,15720673.47371,794144
2470,2022-05-21,250522,603795,10655505.52335,488279
2471,2022-05-22,253431,612030,3991015.13,176263
2472,2022-05-23,190781,612030,12136284.1663899,629855
2473,2022-05-24,shipping,612030,11899876.8173499,672893
2474,2022-05-25,163259,612030,17728627.0978501,1099260
2475,2022-05-26,253219,619433,13753646.77499,622610
2476,2022-05-27,200626,612030,23488145.3909602,1137344
2477,2022-05-28,106324,691007,14312136.16973,803855
2478,2022-05-30,266738,619433,11254547.7649399,586355
2479,2022-05-31,shipping,612030,20629376.2262699,1434636
2480,2022-06-01,228439,603795,11834879.5840699,755955
2481,2022-06-02,278168,619433,11406499.9982401,769822
2482,2022-06-03,shipping,619433,12417873.0400001,581700
2483,2022-06-04,272302,612030,16328232.47802,873179
2484,2022-06-05,M0393C,603795,103668.71805,3356
2485,2022-06-06,273378,603795,7130566.78728995,906286
2486,2022-06-07,15886,619433,25575370.0748403,1533494
2487,2022-06-08,275990,619433,19561952.6777305,1407542
2488,2022-06-09,257873,612030,12309884.7613001,734224
2489,2022-06-10,89788,612030,15682967.8439601,1176968
2490,2022-06-11,shipping,612030,6917322.81617003,327518
2491,2022-06-12,FL158088,691001,11005.74764,35
2492,2022-06-13,288808,105022,16585939.7708001,784748
2493,2022-06-14,226473,619433,11079903.05632,530067
2494,2022-06-15,273149,612030,16340366.0231001,1363699
2495,2022-06-16,197179,619433,12918069.25758,561082
2496,2022-06-17,105068,612030,23314012.2283501,1383285
2497,2022-06-18,288457,612030,11207092.31038,580028
2498,2022-06-20,129132,612030,13455942.37805,664733
2499,2022-06-21,253219,619433,10807979.52086,585673
2500,2022-06-22,293482,619433,10304700.5617201,534535
2501,2022-06-23,184575,619433,13346385.0123599,502674
2502,2022-06-24,277864,612030,18824116.1541302,931475
2503,2022-06-25,FP001417,619433,11160642.6134701,382554
2504,2022-06-26,89658,612030,165004.93,5214
2505,2022-06-27,228439,619433,10541658.34202,703745
2506,2022-06-28,shipping,612030,16228668.8070099,1087435
2507,2022-06-29,160852,612030,18141009.13419,1323639
2508,2022-06-30,ZS900182,420033,11491182.94808,746735
2509,2022-07-01,ZS900090,717002,16134660.93683,784001
2510,2022-07-02,212117,691001,10223233.00697,421861
2511,2022-07-03,134099,691001,21567.05616,405
2512,2022-07-04,131180,219156,8836950.63223997,430387
2513,2022-07-05,276812,691001,11704154.61824,683393
2514,2022-07-06,FI610586,491001,13567100.71579,838223
2515,2022-07-07,13622,220379,8448237.65395999,326024
2516,2022-07-08,ZS900670,913004,10146355.30373,359392
2517,2022-07-09,138059,125011,4241526.47556999,169241
2518,2022-07-10,FL163082,691001,47322.05613,768
2519,2022-07-11,FI028282,701010,10163967.10235,781023
2520,2022-07-12,FI575908,704014,11755651.90161,633668
2521,2022-07-13,276034,691001,25693.87859,333
2522,2022-07-14,FI610388,491001,7755246.94446987,303369
2523,2022-07-15,122843,619295,8411091.68714997,469698
2524,2022-07-16,FI610388,491001,6698241.29914995,260207
2525,2022-07-18,283506,619217,9649258.94599004,397112
2526,2022-07-19,135379,119415,9071040.05477998,496414
2527,2022-07-20,FI606244,704012,10731177.2187001,597278
2528,2022-07-21,296612,864001,10066624.28104,397039
2529,2022-07-22,FI609962,491001,12985688.3488701,496926
2530,2022-07-23,252540,590001,5309156.95467996,239475
