,Quarter,Region,State,Purpose,Trips
458,2016-06-27,691001,145651,19709346.55770006,259361.32090000005
459,2016-06-28,691001,123321,13409295.317500036,135146.649
460,2016-06-29,691001,FS001781,14550063.661099736,268162.89269999985
461,2016-06-30,691001,232443,24261736.712200172,867403.5257999996
462,2016-07-01,691001,134952,9244910.580199933,110564.33430000005
463,2016-07-02,691007,FL000077,7053725.875099982,53891.7834
464,2016-07-04,691001,110154,5119719.668399975,30641.116499999996
465,2016-07-05,691001,217099,5366336.21480004,59753.602200000045
466,2016-07-06,691001,144708,3971795.7160999984,38798.27340000004
467,2016-07-07,691001,120177,8771361.515099961,79527.91510000003
468,2016-07-08,691001,115364,6925353.717700003,64440.24240000003
469,2016-07-09,691007,FL000577,6712786.057700006,61584.49640000007
470,2016-07-11,691001,104382,18263121.46909986,709940.2387000003
471,2016-07-12,691001,160913,15381581.066500101,476520.9964999999
472,2016-07-13,691001,228460,10284455.206699995,93320.12669999998
473,2016-07-14,691001,146641,7817426.995399995,104891.26250000003
474,2016-07-15,691001,129101,9585062.075499887,56325.13959999999
475,2016-07-16,691007,FL000203,5736918.570200006,76872.10039999991
476,2016-07-18,691001,197049,6250632.840399942,73490.39610000006
477,2016-07-20,691001,210526,10976033.592500046,135734.98790000007
478,2016-07-21,691007,EX000017,8712600.743999964,97381.52909999999
479,2016-07-22,691001,050856,7743092.234600002,184111.32200000004
480,2016-07-23,691007,FL000638,6351978.577700002,85385.911
481,2016-07-25,691001,FS001774,7979466.424500031,93294.66030000005
482,2016-07-26,691001,158927,17203842.64590015,178463.73189999998
483,2016-07-27,691001,FS000289,8287148.243899988,68420.5359
484,2016-07-28,691001,217594,8551546.194999881,282113.1724
485,2016-07-29,691001,105068,28538743.41760029,774026.8258000001
486,2016-07-30,210068,116859,7517156.749999952,60766.4
487,2016-08-01,691001,104207,7305758.6472000135,63944.519
488,2016-08-02,691001,212605,6386733.124300052,46268.35660000006
489,2016-08-03,691001,145668,8988671.568499971,193443.37850000002
490,2016-08-04,691001,139162,9974876.513000032,84227.52650000002
491,2016-08-05,691001,030599,7695076.481399976,54336.907500000016
492,2016-08-06,516179,040062,6686903.9699999895,151492.82979999992
493,2016-08-08,691001,133504,6323849.766699979,127719.15779999996
494,2016-08-09,691001,105051,14084766.158000039,240784.50669999994
495,2016-08-10,691001,226831,7714665.5786000015,80297.25649999999
496,2016-08-11,691001,119201,14179353.631900074,125046.92430000001
497,2016-08-15,691001,249366,8165437.528799978,178176.18509999994
498,2016-08-16,691001,197124,11560272.95839999,131765.9220999999
499,2016-08-17,691001,FS001774,11291905.992300006,108881.07759999999
500,2016-08-18,691001,146801,12453832.11109996,268027.63460000005
501,2016-08-19,691001,142353,9556901.806299958,133838.10940000007
502,2016-08-20,523042,206314,10852586.65,160690.3665
503,2016-08-22,691001,219239,7683288.320499962,139637.25280000005
504,2016-08-23,691001,226817,10077549.49910004,144798.25830000002
505,2016-08-24,691001,093143,9377935.601100009,88007.98059999997
506,2016-08-25,691001,219505,12947518.624299949,113549.89730000001
507,2016-08-26,691001,134082,21254222.21730003,1361254.0237
508,2016-08-27,519432,065997,13855631.470000025,134256
509,2016-08-29,691001,FS002092,13127085.01889999,326669.24339999986
510,2016-08-30,691001,251871,10545491.499499934,104856.4094
511,2016-08-31,691001,104399,18388335.981799956,646824.6426999999
512,2016-09-01,691001,187736,9166138.834899845,69073.48220000009
513,2016-09-02,691001,105358,11552324.83999979,174460.2879
514,2016-09-03,525001,206307,3926843.3599999635,34006
515,2016-09-05,691001,248376,8955601.455899945,112199.96199999997
516,2016-09-06,691007,198473,6850635.060800015,112145.77470000001
517,2016-09-07,691001,FS001774,10769066.033300035,89029.6232
518,2016-09-08,691001,150594,8828430.645900011,101962.82970000002
519,2016-09-09,691001,139162,17051004.77329991,321427.32769999997
520,2016-09-10,525001,206307,9960350.36000001,114713.2332
521,2016-09-12,691001,151171,13819762.728300117,378311.8133000001
522,2016-09-13,691001,240592,16098876.738100018,366489.5623
523,2016-09-14,691001,093891,12312490.56989993,135217.94179999997
524,2016-09-15,691001,218102,9532826.501800058,117185.4052
525,2016-09-16,691001,212155,12197986.404999858,224982.23760000005
526,2016-09-17,201037,119171,8951142.44000001,79809.17090000003
527,2016-09-19,691001,143459,13359771.363299973,123733.70450000004
528,2016-09-20,691001,098179,9802816.440500056,78330.11529999999
529,2016-09-21,691001,FS000821,13560195.957499968,186396.86950000003
530,2016-09-22,691001,131814,12469891.779399589,124027.9059
531,2016-09-23,691001,173531,8337052.924599957,115528.4957
532,2016-09-24,220414,251475,13096287.739999948,272730
533,2016-09-26,691001,123321,9860263.95170004,88960.1609
534,2016-09-27,691001,145651,12686952.384900134,173932.90360000002
535,2016-09-28,691001,150167,14206597.052499952,237379.16089999996
536,2016-09-29,691001,122164,12474458.652200017,140646.6983
537,2016-09-30,691001,221843,21540767.904200025,418013.5597
538,2016-10-01,216352,192044,9173821.900000008,89793.50730000004
539,2016-10-03,691001,181024,10743179.07330002,140956.2071
540,2016-10-04,691001,080549,7222658.966799992,96207.89509999998
541,2016-10-05,691001,130022,7601165.61499995,98958.1664
542,2016-10-06,691001,198480,9742584.347299987,380803.80130000005
543,2016-10-07,691001,131180,10560927.510699978,243744.58670000007
544,2016-10-08,691007,FL000196,6894123.204499952,98220.26910000002
545,2016-10-10,691001,248376,8151786.4750999715,127875.25460000001
546,2016-10-12,691001,138035,13135846.370299986,142525.90530000004
547,2016-10-13,691001,187194,13134996.177600013,110850.9024
548,2016-10-14,691001,195212,11750996.444199936,117100.2111
549,2016-10-15,691007,FL000616,6845649.05469999,58419.5067
550,2016-10-17,691001,FS001774,11802638.029700045,385535.0067
551,2016-10-18,691001,145811,9323504.00950002,68935.78949999998
552,2016-10-19,691001,014827,11888190.3286999,76958.70019999999
553,2016-10-20,691001,145668,12144663.983600073,99798.47120000015
554,2016-10-21,691001,172510,10544042.222400025,134204.52980000034
555,2016-10-22,516248,119614,8819660.499999972,67298.0208
556,2016-10-23,691007,FL001227,552.8037,1
557,2016-10-24,210061,125059,4264928.4799999995,28318.86420000005
558,2016-10-25,691001,195533,11290867.104100028,139229.0947
559,2016-10-26,691001,112738,15990706.857799923,395896.11179999996
560,2016-10-27,691001,151171,14000455.639700074,152778.0601
561,2016-10-28,691001,137175,16392838.26479995,298651.1439
562,2016-10-29,691007,FL000812,17327738.3313999,71634.16
563,2016-10-30,691007,FL000953,3601.2149000000027,1
564,2016-10-31,691001,148690,19640621.33580006,348483.3319
565,2016-11-01,691001,233693,6789553.644800016,48228.85920000002
566,2016-11-02,691001,183158,11722297.684500022,126440.47040000002
567,2016-11-03,691001,190798,8043260.636400004,78876.68810000006
568,2016-11-04,691001,139179,13462323.10159997,220954.91880000004
569,2016-11-05,691007,FL000953,12735401.490800042,66640.38520000002
570,2016-11-06,691007,FL000698,558.8786,2
571,2016-11-07,691001,119225,10826880.88900002,122461.18940000002
572,2016-11-08,703002,FI580179,11930578.709999941,255242.9787
573,2016-11-09,691001,226473,12456056.583600013,91806.45080000002
574,2016-11-10,691001,211035,13317448.261899944,168042.6978
575,2016-11-11,691001,139827,15294062.373100087,120747.91730000019
576,2016-11-12,691007,FL001107,10013368.011200072,129505.03570000023
577,2016-11-13,691007,FL001187,23529.299099999993,8
578,2016-11-14,691001,153700,10063899.519299986,98060.98260000002
579,2016-11-15,691001,090494,9130841.552900013,102282.3143
580,2016-11-16,691001,050900,10573291.904199993,207273.1108999999
581,2016-11-17,691001,161958,13341315.696700064,135381.89219999974
582,2016-11-18,691001,249700,10892896.890499983,175438.5820000002
583,2016-11-19,913001,LS900007,8632961.359999988,69461.417
584,2016-11-20,691007,FL000924,806.8224,1
585,2016-11-21,691001,150587,11365919.538499916,143011.4698000001
586,2016-11-22,691001,050870,10761417.61449997,93283.88680000002
587,2016-11-23,691001,155056,9827480.297799995,99511.22660000001
588,2016-11-24,691001,249359,9602678.790799977,81272.94009999999
589,2016-11-25,691001,167110,9459457.259299967,93043.9182
590,2016-11-26,691007,FL001123,10782553.236300033,158140
591,2016-11-28,691001,118938,12108237.026000043,167436.8439
592,2016-11-29,691001,134952,12662732.402000029,300964.0213
593,2016-11-30,691001,249663,17558266.966199983,340642.19289999997
594,2016-12-01,691001,171384,10843448.030100003,61121.94920000014
595,2016-12-02,691001,183301,10923065.514099993,131586.05539999998
596,2016-12-03,691007,FL000273,6614651.044899961,67545
597,2016-12-04,691007,FL001229,11228.598,4
598,2016-12-05,691007,FL000695,317.2897,1
599,2016-12-06,691001,115364,14043373.620399995,127652.3211
600,2016-12-07,691001,112042,11059282.251499988,104764.86060000001
601,2016-12-08,691001,249380,13733335.418100001,105760.46990000004
602,2016-12-09,691001,150037,17544077.178400073,276424.1040000001
603,2016-12-10,691007,FI596804,6470110.979499963,47775.1667
604,2016-12-11,691007,DP1,20932.7104,4
605,2016-12-12,691001,250904,9205506.288299948,123890.36280000002
606,2016-12-13,691001,043308,9559135.350499965,135599.15109999993
607,2016-12-14,691001,138851,14560437.094799882,221450.60169999994
608,2016-12-15,691001,208851,15860543.098499835,198917.36070000005
609,2016-12-16,691001,123321,13274138.726299942,412693.8451
610,2016-12-17,691007,FI596804,14619325.102099892,93304.53520000001
611,2016-12-18,691007,FL001193,20173.037300000007,12
612,2016-12-19,691001,089658,15479395.14640006,171257.52260000003
613,2016-12-20,691007,FI596804,12733833.917000026,167242.8382999998
614,2016-12-21,691001,221102,12368515.986499967,92255.5415
615,2016-12-22,691001,143305,17310633.259299625,277807.15480000013
616,2016-12-23,691001,203788,18119022.041999895,324052.7920000001
617,2016-12-24,691007,FL000510,11430597.808099883,166034.58159999998
618,2016-12-25,691007,FL000925,806.8224,1
619,2016-12-26,691001,FI596804,17201206.928399984,198541.80849999998
620,2016-12-27,691001,FI596804,20078516.48779986,400549.9109000004
621,2016-12-28,691001,190354,14508751.167500062,108089.57140000002
622,2016-12-29,691001,169664,25115108.21329987,226744.0744
623,2016-12-30,691001,035815,13650737.172699932,775541.3203
624,2016-12-31,691007,FL001096,1728.972,1
625,2017-01-02,612030,FL001283,28032.7203,9
626,2017-01-03,612030,FL001595,21043.738200000003,13
627,2017-01-04,691001,209940,3917867.526899997,333554
628,2017-01-05,691001,139162,6449463.562600069,506291
629,2017-01-06,691001,208851,7549893.701800023,467088
630,2017-01-07,691007,FL001018,50239.07520000001,3159
631,2017-01-08,612030,FL001399,4635.5141,2
632,2017-01-09,691001,104825,8996921.441199988,834419
633,2017-01-10,691001,227883,6115284.519299988,298445
634,2017-01-11,691001,221904,9208018.993099928,885897
635,2017-01-12,691001,002879,10598949.841599943,694480
636,2017-01-13,691001,102401,7567117.559299968,540960
637,2017-01-14,612030,FL001283,7139167.596399997,402040
638,2017-01-16,691001,143497,8844284.591300022,742430
639,2017-01-17,691001,167905,10490711.137199989,525546
640,2017-01-18,691001,152406,8980064.691800015,764310
641,2017-01-19,691001,148690,9288385.426899996,622515
642,2017-01-20,691007,FL001281,11670281.346599944,901655
643,2017-01-21,619332,159580,7865457.629999886,476340
644,2017-01-22,612030,FL001223,2619.9065,2
645,2017-01-23,691001,019709,7283285.741399952,495734
646,2017-01-24,691001,018511,8422190.947199948,468878
647,2017-01-25,691001,177324,10106784.700399905,740112
648,2017-01-26,691001,155070,10984326.464799967,964024
649,2017-01-27,691001,210052,19212502.208599992,1173009
650,2017-01-28,691007,FL001282,10243006.338999998,675005
651,2017-01-29,612030,FL001286,7467.663600000001,7
652,2017-01-30,691001,208271,2067345.8087,258702
653,2017-01-31,691001,155476,7188954.2458,864274
654,2017-02-01,691001,035785,5292136.230700012,490183
655,2017-02-02,691001,183158,8056336.040900007,519654
656,2017-02-03,691001,124090,12957404.177600008,615924
657,2017-02-04,612030,FL001833,6793067.6905,393857
658,2017-02-05,612030,FL001388,16355.140200000002,3
659,2017-02-06,691001,233686,10479996.435299935,1002655
660,2017-02-07,691001,002879,10384357.527700035,773373
661,2017-02-08,691001,159566,9626872.750700008,569065
662,2017-02-09,691001,FS001637,10744019.826500017,657882
663,2017-02-10,691001,167110,9070241.668300074,771800
664,2017-02-11,612030,FL001594,7346982.517299983,1063319
665,2017-02-12,691007,FL001655,3939.2522000000004,5
666,2017-02-14,691001,250638,9762846.426000016,741141
667,2017-02-15,691001,170769,10726911.996099947,745802
668,2017-02-16,691001,145668,9171826.134100072,709655
669,2017-02-17,691001,162825,9553585.222900048,681159
670,2017-02-18,612030,FL002065,7151030.4820000315,370821
671,2017-02-19,612030,FL001389,3440.0935,6
672,2017-02-20,691001,FS001774,7848687.218999971,700993
673,2017-02-21,691007,FL001286,9881058.613099974,652755
674,2017-02-22,691001,209889,11590196.45539993,761086
675,2017-02-23,691001,105006,8733480.016800005,570880
676,2017-02-24,691001,148720,10275114.62410001,647255
677,2017-02-25,691007,FI598334,12104717.444200007,752685
678,2017-02-26,691007,FI598303,50465.51440000001,748
679,2017-02-27,691001,139957,12500260.056300107,778021
680,2017-02-28,691001,216375,22366617.23790017,1802530
681,2017-03-01,691001,120115,10931663.913100077,868270
682,2017-03-02,691001,146856,10643533.931999888,1033194
683,2017-03-03,691001,153311,6408377.7913999725,431006
684,2017-03-04,691007,FI598341,1329553.6762000003,77162
685,2017-03-05,612030,FL000716,11827.1027,3
686,2017-03-06,691001,219291,4996494.201000003,521132
687,2017-03-07,691001,194512,7175917.931899946,537029
688,2017-03-08,691001,155230,8587770.082499959,811890
689,2017-03-09,691001,115289,8736546.854000038,722086
690,2017-03-10,691001,253899,9016813.970999958,638947
691,2017-03-11,691007,FL000360,6017798.515899997,435239
692,2017-03-12,612030,FL000954,24579.4393,1
693,2017-03-13,691001,FS001682,9582895.710900007,962602
694,2017-03-14,691001,173043,10053178.310800025,774610
695,2017-03-15,691001,157616,10891515.14749991,862133
696,2017-03-16,691001,163464,12039322.890899932,989813
697,2017-03-17,691001,174637,11577295.041699896,706167
698,2017-03-18,691007,FL001194,10714247.394900007,567224
699,2017-03-19,691007,FL000532,2873.8318,2
700,2017-03-20,691001,123338,18464948.70569987,1481837
701,2017-03-21,691001,157661,10370372.603300001,716340
702,2017-03-22,691001,148690,12271363.676700052,762214
703,2017-03-23,691001,122065,7801166.098500001,574337
704,2017-03-24,691001,212155,10313402.601600042,814939
705,2017-03-25,612030,015886,3766994.438199996,226546
706,2017-03-26,612030,250522,37986.448899999996,310
707,2017-03-27,691001,249700,11688664.510599988,1164587
708,2017-03-28,691001,FI596804,11398765.84530001,840251
709,2017-03-29,691001,115296,12628566.787300004,1064493
710,2017-03-30,691001,144722,19612648.344799925,1543713
711,2017-03-31,691001,115180,10622382.771799961,731499
712,2017-04-01,691007,FL002119,6570268.247600016,348089
713,2017-04-02,691007,FL001084,29315.4205,8
714,2017-04-03,691001,135690,8053836.2098999955,550344
715,2017-04-04,691001,208486,7042176.500599995,419974
716,2017-04-05,691001,190750,5869410.515399998,379394
717,2017-04-06,691001,150679,12608340.250800012,577073
718,2017-04-07,691001,159719,11870885.817099929,816336
719,2017-04-08,612030,FL002040,5185245.225600041,478258
720,2017-04-09,691007,FL001390,2905.7942000000003,6
721,2017-04-10,691001,FS001774,5205636.740800078,475860
722,2017-04-11,691001,120146,12186234.515999997,814055
723,2017-04-12,691001,019709,3007403.409,149815
724,2017-04-13,612030,FL001269,13957.9439,6
725,2017-04-15,612030,FL001095,6038.9719,14
726,2017-04-16,691007,FL001401,6051.962700000001,5
727,2017-04-17,691001,148737,12004486.660999814,701424
728,2017-04-18,691001,204006,11068415.852900108,681900
729,2017-04-19,691001,145668,10714530.277,795187
730,2017-04-20,691001,108502,9388277.879399978,604314
731,2017-04-21,691001,066796,18341538.459400084,1209049
732,2017-04-22,691007,FL001392,10308785.892800048,606840
733,2017-04-23,691007,FL002183,3093.458,4
734,2017-04-24,691001,152291,12058279.790800013,1170481
735,2017-04-25,691001,211707,8991695.236200014,624067
736,2017-04-26,691001,211035,12227280.0771001,917104
737,2017-04-27,691001,179076,20034945.048000075,2049765
738,2017-04-28,691001,173500,20058662.91580001,1422901
739,2017-04-29,691007,FL000193,7680246.901200019,587343
740,2017-05-01,612030,FL002434,17041.355100000004,12
741,2017-05-02,691001,148416,10549450.03039998,1012528
742,2017-05-03,691001,219857,9088541.91210003,664407
743,2017-05-04,691001,119225,10730135.303800046,839164
744,2017-05-05,691001,002305,8722206.963900015,874801
745,2017-05-06,612030,250683,5127997.749399967,263819
746,2017-05-08,691001,221867,9793831.37899997,618399
747,2017-05-09,691001,148690,13953332.009100033,1015162
748,2017-05-10,612030,FL002585,13867.2896,10
749,2017-05-11,691001,205096,17952428.184799965,1589344
750,2017-05-12,691001,253943,12576037.769699944,941739
751,2017-05-13,691007,FL002307,8972218.280200038,579405
752,2017-05-15,691001,FS001798,10377015.512999961,882463
753,2017-05-16,691001,115364,11067655.67719995,1121447
754,2017-05-17,691001,245191,12821693.72259997,939020
755,2017-05-18,691001,150099,14237191.223999992,995578
756,2017-05-19,691007,FI596804,20705757.151600197,1565518
757,2017-05-20,612030,FL001122,13079924.73489992,1670899
758,2017-05-21,612030,FL001122,122.61680000000001,1
759,2017-05-22,691001,148416,11071994.679499993,957633
760,2017-05-23,691001,139186,14063224.148400033,936396
761,2017-05-24,691001,133245,10477665.439100035,908092
762,2017-05-25,691001,173043,18672566.932500105,1185101
763,2017-05-26,691001,183196,16991104.190099984,1369421
764,2017-05-27,691007,FL000943,12928351.25599999,612821
765,2017-05-28,612030,FL001968,1682.243,1
766,2017-05-29,691001,180539,14386835.091599999,1175153
767,2017-05-30,691001,FS001699,3334623.2403999968,264285
768,2017-05-31,691001,194512,17050727.659999955,1208794
769,2017-06-01,691001,FS001392,6035096.113999999,571232
770,2017-06-02,691001,115258,6904708.477999998,579169
771,2017-06-03,864001,258382,12780426.71000005,584890
772,2017-06-04,691007,FL002182,1084.1121,4
773,2017-06-05,691001,104399,11725992.477300016,974965
774,2017-06-06,691001,127428,9793686.199800009,649933
775,2017-06-07,691001,130213,9618587.80820006,562643
776,2017-06-08,691001,092108,11118197.57229993,754159
777,2017-06-09,691001,233631,13354242.810999932,754934
778,2017-06-10,691007,FL001326,5608796.907600035,405997
779,2017-06-11,612030,FL002211,6406.5422,8
780,2017-06-12,612030,201005,9616631.01579994,800670
781,2017-06-13,691001,081393,11506492.96470001,861041
782,2017-06-14,612030,080563,9220692.248400116,790809
783,2017-06-15,691001,109776,12756618.638200022,813261
784,2017-06-16,612030,235505,13575467.828499988,1066409
785,2017-06-17,691007,FL001372,10891663.376399966,588905
786,2017-06-18,612030,FL001968,1728.972,2
787,2017-06-19,612030,152314,8105907.957099993,537234
788,2017-06-20,612030,235529,11849311.472399957,908939
789,2017-06-21,691001,195007,10475211.25629999,652166
790,2017-06-22,612030,199463,11146375.83769993,914976
791,2017-06-23,612030,219130,18615138.6539,2153866
792,2017-06-24,691007,FL000487,9812728.81160001,631357
793,2017-06-25,612030,FL001912,10710.280400000001,3
794,2017-06-26,691001,137700,14269272.72869997,1059842
795,2017-06-27,612030,237080,15707309.129599983,1004827
796,2017-06-28,691001,063634,11154420.7324,784235
797,2017-06-29,691001,127732,9941642.694599964,641746
798,2017-06-30,612030,249342,19615637.576899786,1564202
799,2017-07-01,612030,FL002181,7079514.176400023,398803
800,2017-07-03,691001,120177,7405769.773599976,727002
801,2017-07-04,691001,164690,8049909.287899961,943944
802,2017-07-05,691001,095628,11131111.558500024,749599
803,2017-07-06,691001,148683,8714536.056399962,460817
804,2017-07-07,691001,161156,7750224.837900002,441681
805,2017-07-09,691007,FL001231,997.6635,2
806,2017-07-10,691007,FL002689,5826840.353800017,321529
807,2017-07-11,612030,105358,13498449.210200002,1093795
808,2017-07-12,691001,116132,8089239.7243000185,603817
809,2017-07-13,691001,183158,10113993.245899973,616475
810,2017-07-14,691001,115364,11175248.346699972,1072422
811,2017-07-15,115016,124007,4694694.360000033,330004
812,2017-07-16,612030,FL001286,20991.8225,16
813,2017-07-17,691001,146825,9024608.500900036,680554
814,2017-07-18,691001,241209,11716431.818100069,1265242
815,2017-07-19,691001,029937,8537434.270400012,610935
816,2017-07-20,691001,195007,8521413.980599936,644031
817,2017-07-21,612030,228699,9055559.844000041,598115
818,2017-07-22,691007,FL001092,9743620.327700065,942971
819,2017-07-23,612030,FL001882,5327.102800000001,2
820,2017-07-24,691001,142414,12605446.55189999,870537
821,2017-07-25,691001,210168,9625367.210099969,613007
822,2017-07-26,612030,165376,9696107.764799964,973090
823,2017-07-27,691001,252427,14301582.41489999,1193820
824,2017-07-28,691007,FL002245,8514.0187,10
825,2017-07-29,691007,FL002181,13040070.57200003,849538
826,2017-07-30,691007,FL001285,392.5234,2
827,2017-07-31,612030,202163,19454637.66879996,1377442
828,2017-08-01,612030,205102,9858020.354899948,683917
829,2017-08-02,691001,FS001644,7720704.583800012,563268
830,2017-08-03,691001,108533,10584170.696099956,652136
831,2017-08-04,691007,037185,10449125.340799985,885129
832,2017-08-05,691007,FL002214,6142679.810700038,398190
833,2017-08-06,691007,FL002300,700.9346,1
834,2017-08-07,612030,206802,6974237.015500043,587869
835,2017-08-08,691001,252151,9101440.524000013,982100
836,2017-08-09,691001,199050,8231403.768200033,575624
837,2017-08-10,612030,126797,9449586.876500059,606823
838,2017-08-11,691001,202408,6626561.816299963,620133
839,2017-08-12,691007,FL002038,7653353.272400088,472011
840,2017-08-13,691007,FL001824,6439.2524,8
841,2017-08-14,691001,090272,12021729.809199972,1226835
842,2017-08-15,691001,184230,9572634.986599972,641303
843,2017-08-16,691001,219789,7731852.241600052,629906
844,2017-08-17,691001,199296,14031859.465899922,950277
845,2017-08-18,612030,138073,10657801.59139996,725451
846,2017-08-19,691007,256166,7356851.027800024,440817
847,2017-08-20,612030,FL002209,7300.9346000000005,7
848,2017-08-21,612030,202163,10577741.76100003,845010
849,2017-08-22,691001,212537,10542094.258399976,902819
850,2017-08-23,612030,230449,13073942.887999991,1042446
851,2017-08-24,612030,217211,9281455.082199942,799507
852,2017-08-25,612030,138059,9885010.881799953,841959
853,2017-08-26,691007,FL000650,10751285.180100055,735897
854,2017-08-27,691007,FL003119,5214.9533,17
855,2017-08-28,612030,230470,10864190.772700131,724585
856,2017-08-29,612030,158569,14576059.49739994,956007
857,2017-08-30,612030,205102,10725344.32780001,840249
858,2017-08-31,612030,152314,10899599.941100178,859316
859,2017-09-01,612030,108526,9740596.880200075,862459
860,2017-09-02,691001,260842,8128961.710599999,458926
861,2017-09-03,691001,197278,83244.38110000013,1540
862,2017-09-04,612030,235529,4948519.881699997,575220
863,2017-09-05,691001,194970,8184700.180199983,567554
864,2017-09-06,612030,172046,7189803.6236999985,469285
865,2017-09-07,612030,198435,9503505.525399946,482479
866,2017-09-08,612030,210113,12344982.613500116,884365
867,2017-09-09,691007,FL002211,9820550.28550003,579428
868,2017-09-10,691007,FL002183,6434.579400000001,9
869,2017-09-11,612030,042271,8095252.672200015,636682
870,2017-09-12,691001,089665,12309476.985200023,917249
871,2017-09-13,612030,241827,12241252.869599998,1108751
872,2017-09-14,691001,FS000708,11344381.401599988,691753
873,2017-09-15,691001,240929,13451684.502800038,1072830
874,2017-09-16,691007,FL002349,5306110.774499976,395040
875,2017-09-17,691007,FL001805,1619.9065000000003,6
876,2017-09-18,612030,108526,14833071.50839997,1298252
877,2017-09-19,612030,242633,8202502.588100013,568153
878,2017-09-20,612030,125042,10774701.416600022,583323
879,2017-09-21,612030,206802,12800114.48419993,1166757
880,2017-09-22,612030,201005,16137550.551900096,856177
881,2017-09-23,691007,FL001647,8015759.8548000045,417418
882,2017-09-24,691007,FL002052,21521.9625,8
883,2017-09-25,612030,108526,10085259.784199929,914439
884,2017-09-26,612030,241827,15809766.942499878,1195794
885,2017-09-27,612030,130527,13424471.791299982,962002
886,2017-09-28,612030,116040,15082749.444600068,1130531
887,2017-09-29,691001,030636,17407108.70870008,1452873
888,2017-09-30,691007,FL001326,7604705.533200029,413848
889,2017-10-01,691007,FL001393,399.7197,2
890,2017-10-02,612030,242633,8188109.940699993,446612
891,2017-10-03,691001,123994,11166861.124699933,689959
892,2017-10-04,691001,192730,10998562.76680003,872207
893,2017-10-05,612030,125042,9702415.528000046,540977
894,2017-10-06,612030,252441,13319297.540700017,861286
895,2017-10-07,691001,184599,6026443.110199934,282122
896,2017-10-08,691007,FL001654,1550.9346,4
897,2017-10-09,691001,241827,5455788.656200005,717494
898,2017-10-10,612030,230456,9944168.715099918,692590
899,2017-10-11,612030,119171,10354190.65680004,731907
900,2017-10-12,691001,030070,9161799.39339998,745145
901,2017-10-14,691007,FL000666,9890464.758499991,668539
902,2017-10-15,691007,FL001145,13511.9626,18
903,2017-10-16,612030,249403,11387803.656100016,979196
904,2017-10-17,691001,158491,16163443.993199961,1511659
905,2017-10-18,612030,201005,9427537.561899928,733141
906,2017-10-19,612030,152307,15906219.013299868,1387815
907,2017-10-20,612030,217211,12896636.841499962,876863
908,2017-10-21,691007,FI596804,7734366.097099986,488503
909,2017-10-22,612030,FL002283,831.7757,2
910,2017-10-24,612030,129187,10594883.663099967,750856
911,2017-10-25,691001,183608,11699022.570999907,710040
912,2017-10-27,691001,FI596804,12581994.916899977,797303
913,2017-10-28,691007,FI596804,15837245.219500013,598294
914,2017-10-29,612030,SM000024,44869.1774,14
915,2017-10-30,691001,134952,17014467.509300098,1246217
916,2017-10-31,612030,256128,21794690.08129984,1807917
917,2017-11-01,691001,028312,7575041.360700055,678652
918,2017-11-02,612030,203481,12364715.232100016,761715
919,2017-11-03,612030,242633,11877710.81669996,901731
920,2017-11-04,612030,FL001988,8711883.443699988,514312
921,2017-11-05,691007,FL002241,5271.028,8
922,2017-11-06,612030,203740,8888151.15359993,723119
923,2017-11-07,691001,197650,12295896.038200019,825676
924,2017-11-08,612030,203467,10220970.10580001,754626
925,2017-11-09,612030,249472,11235854.093399981,983422
926,2017-11-10,612030,241827,12738951.873999957,1276710
927,2017-11-11,612030,FL002973,8989815.197600013,795441
928,2017-11-12,691007,FL032999,6271.028099999997,3
929,2017-11-13,691001,230821,12702866.500499992,853141
930,2017-11-14,612030,212032,12449314.863200018,841955
931,2017-11-15,691001,196783,9355215.277399892,549250
932,2017-11-16,612030,235505,12049800.531600002,836401
933,2017-11-17,691001,200640,14289609.865300106,991795
934,2017-11-18,691007,FI596804,9179461.504399996,694168
935,2017-11-19,691007,FL001655,9336.4486,5
936,2017-11-20,691001,138035,7671571.536999963,575249
937,2017-11-21,612030,241827,11732462.698900016,968109
938,2017-11-22,691001,FI596804,12073381.861899922,647186
939,2017-11-23,691001,043278,7556462.144599967,549124
940,2017-11-24,612030,209803,17147492.125100024,1227094
941,2017-11-25,691001,117122,7895562.261900025,494416
942,2017-11-26,691001,222826,14643.9265,165
943,2017-11-27,612030,130176,12053578.889499968,680192
944,2017-11-28,691001,210205,12433412.147399897,633983
945,2017-11-29,612030,154950,12137061.374599852,844651
946,2017-11-30,612030,162276,15049828.851499958,1453716
947,2017-12-01,612030,228699,11991803.192100026,778998
948,2017-12-02,691007,FL000903,4428061.729199977,348693
949,2017-12-03,612030,FL002603,10607.4766,11
950,2017-12-04,612030,201012,5277556.0698,485320
951,2017-12-05,612030,FL001286,10525.5139,8
952,2017-12-06,612030,004156,9577692.476599997,591901
953,2017-12-07,612030,135379,13191961.531500071,729737
954,2017-12-08,612030,125042,11039486.193699982,673641
955,2017-12-09,691007,175375,9202709.21110006,641781
956,2017-12-10,691007,FLSP0013,7485.9814,6
957,2017-12-11,612030,030995,17449250.623400006,1235063
958,2017-12-12,612030,196813,11702520.881300023,680239
959,2017-12-13,612030,206802,6245604.9531999715,430301
960,2017-12-14,691001,145651,13495709.766000008,835680
961,2017-12-15,612030,080570,12301131.667200012,1259609
962,2017-12-16,691001,172114,10584546.557500012,866865
