100,122045,0100,010011,12.00000,20150126,30,17106.9
100,208019,0100,010011,12.00000,20150126,100,55882.54
100,210025,0100,010011,12.00000,20150126,12,6986.76
100,213088,0100,010011,12.00000,20150126,10,6002.4
100,215010,0100,010011,12.00000,20150126,96,55056
100,219223,0100,010011,12.00000,20150126,4,2376.96
100,219282,0100,010011,12.00000,20150126,26,15137.98
100,219420,0100,010011,12.00000,20150126,10,6002.4
100,219621,0100,010011,12.00000,20150126,4,2400.96
100,220274,0100,010011,12.00000,20150126,2,1200.48
100,220400,0100,010011,12.00000,20150126,20,12004.8
100,220401,0100,010011,12.00000,20150126,20,11884.8
100,221023,0100,010011,12.00000,20150126,200,110624
100,223028,0100,010011,12.00000,20150126,20,11125.9
200,619295,0100,010011,12.00000,20150126,2,1429.68
100,106007,0100,010011,12.00000,20150127,2,1164.47
100,115023,0100,010011,12.00000,20150127,2,1164.47
100,119457,0100,010011,12.00000,20150127,2,1200.48
100,120099,0100,010011,12.00000,20150127,96,54742.08
100,202118,0100,010011,12.00000,20150127,10,6002.4
100,210049,0100,010011,12.00000,20150127,6,3529.44
100,211147,0100,010011,12.00000,20150127,4,2400.96
200,619295,0100,010011,12.00000,20150127,1,714.84
000,702009,0100,010011,12.00000,20150127,60,25920
100,102008,0100,010011,12.00000,20150128,300,165936
100,112028,0100,010011,12.00000,20150128,18,10804.32
100,119460,0100,010011,12.00000,20150128,6,3421.38
100,120172,0100,010011,12.00000,20150128,4,2400.96
100,120201,0100,010011,12.00000,20150128,6,3421.38
100,202050,0100,010011,12.00000,20150128,40,24009.6
100,203227,0100,010011,12.00000,20150128,8,4801.92
100,213003,0100,010011,12.00000,20150128,288,159299.45
100,214082,0100,010011,12.00000,20150128,42,23949.66
100,215010,0100,010011,12.00000,20150128,4,2294
100,216010,0100,010011,12.00000,20150128,20,12004.8
100,219221,0100,010011,12.00000,20150128,54,28972.43
100,219282,0100,010011,12.00000,20150128,4,2328.92
100,220083,0100,010011,12.00000,20150128,8,4753.92
100,220117,0100,010011,12.00000,20150128,2,1200.48
300,221051,0100,010011,12.00000,20150128,32,19015.6
200,602099,0100,010011,12.00000,20150128,1,714.84
200,619295,0100,010011,12.00000,20150128,6,4289.04
100,102009,0100,010011,12.00000,20150129,70,38718.62
100,103132,0100,010011,12.00000,20150129,50,26826.32
100,110035,0100,010011,12.00000,20150129,20,11644.6
100,116059,0100,010011,12.00000,20150129,4,2328.93
100,119460,0100,010011,12.00000,20150129,6,3421.38
100,120172,0100,010011,12.00000,20150129,6,3601.44
100,125011,0100,010011,12.00000,20150129,62,32845.25
100,213028,0100,010011,12.00000,20150129,12,7130.88
100,219250,0100,010011,12.00000,20150129,10,5822.3
100,219349,0100,010011,12.00000,20150129,12,6986.79
100,219631,0100,010011,12.00000,20150129,10,5822.3
100,269014,0100,010011,12.00000,20150129,4,2400.96
100,110028,0100,010011,12.00000,20150130,150,82968.46
100,119057,0100,010011,12.00000,20150130,20,10417.8
100,201232,0100,010011,12.00000,20150130,10,6002.4
100,202047,0100,010011,12.00000,20150130,40,22809.2
100,202118,0100,010011,12.00000,20150130,10,6002.4
100,207015,0100,010011,12.00000,20150130,20,12004.8
100,210040,0100,010011,12.00000,20150130,4,2400.96
100,213003,0100,010011,12.00000,20150130,10,5531.23
100,214053,0100,010011,12.00000,20150130,20,12004.8
100,216352,0100,010011,12.00000,20150130,30,17647.2
100,219040,0100,010011,12.00000,20150130,80,42922.11
100,219102,0100,010011,12.00000,20150130,60,33885.6
100,219221,0100,010011,12.00000,20150130,6,3219.16
100,220083,0100,010011,12.00000,20150130,2,1188.48
100,220328,0100,010011,12.00000,20150130,2,1200.48
200,602234,0100,010011,12.00000,20150130,1,667.2
200,602313,0100,010011,12.00000,20150130,1,667.2
200,619295,0100,010011,12.00000,20150130,1,714.84
100,102094,0100,010011,12.00000,20150131,100,55312.31
200,202074,0100,010011,12.00000,20150131,1,667.2
100,203093,0100,010011,12.00000,20150131,4,2400.96
100,211114,0100,010011,12.00000,20150131,60,33885.6
100,212003,0100,010011,12.00000,20150131,48,26549.76
100,219003,0100,010011,12.00000,20150131,16,9507.84
100,272049,0100,010011,12.00000,20150131,2,1200.48
200,602203,0100,010011,12.00000,20150131,1,667.2
200,612026,0100,010011,12.00000,20150131,60,33120
200,618081,0100,010011,12.00000,20150131,2,1334.4
200,602212,0100,010011,12.00000,20150201,1,667.2
100,102068,0100,010011,12.00000,20150202,200,110580
100,110003,0100,010011,12.00000,20150202,100,57059.28
100,112028,0100,010011,12.00000,20150202,2,1200.48
100,118008,0100,010011,12.00000,20150202,10,5822.33
100,119442,0100,010011,12.00000,20150202,100,53652.64
100,123036,0100,010011,12.00000,20150202,46,25443.66
100,205019,0100,010011,12.00000,20150202,30,18007.2
100,210042,0100,010011,12.00000,20150202,2,1200.48
200,618074,0100,010011,12.00000,20150202,1,667.2
100,219289,0100,010011,12.00000,20150203,2,1164.47
100,269014,0100,010011,12.00000,20150203,8,4801.92
000,701022,0100,010011,12.00000,20150203,150,60030
100,102103,0100,010011,12.00000,20150204,100,55290
100,114031,0100,010011,12.00000,20150204,150,82968.46
100,119057,0100,010011,12.00000,20150204,30,15626.7
100,119097,0100,010011,12.00000,20150204,68,38775.64
100,119408,0100,010011,12.00000,20150204,270,149343.24
100,203004,0100,010011,12.00000,20150204,30,18007.2
100,203146,0100,010011,12.00000,20150204,12,7202.88
100,212057,0100,010011,12.00000,20150204,22,12168.64
100,214074,0100,010011,12.00000,20150204,12,6916.95
100,219062,0100,010011,12.00000,20150204,30,17647.2
200,619295,0100,010011,12.00000,20150204,1,714.84
200,620157,0100,010011,12.00000,20150204,-4,-2669.28
200,620158,0100,010011,12.00000,20150204,4,2669.28
100,101029,0100,010011,12.00000,20150205,50,28511.5
100,102002,0100,010011,12.00000,20150205,30,17106.9
100,116062,0100,010011,12.00000,20150205,2,1239.64
100,119001,0100,010011,12.00000,20150205,30,17106.9
100,120179,0100,010011,12.00000,20150205,2,1164.47
100,120219,0100,010011,12.00000,20150205,60,34213.8
100,202007,0100,010011,12.00000,20150205,80,43825.38
100,203091,0100,010011,12.00000,20150205,20,10730.53
100,203139,0100,010011,12.00000,20150205,96,55894.08
100,219287,0100,010011,12.00000,20150205,40,23529.6
200,602234,0100,010011,12.00000,20150205,1,667.2
200,619295,0100,010011,12.00000,20150205,1,714.84
100,202044,0100,010011,12.00000,20150206,20,11764.7
100,219548,0100,010011,12.00000,20150206,100,58223
100,223057,0100,010011,12.00000,20150206,10,6002.4
200,619295,0100,010011,12.00000,20150206,1,714.84
100,103005,0100,010011,12.00000,20150207,110,60843.54
100,112028,0100,010011,12.00000,20150207,24,14405.76
100,116097,0100,010011,12.00000,20150207,32,18445.21
100,119097,0100,010011,12.00000,20150207,12,6842.76
100,119237,0100,010011,12.00000,20150207,60,34213.8
100,119244,0100,010011,12.00000,20150207,120,66374.77
100,202007,0100,010011,12.00000,20150207,20,10956.34
200,202080,0100,010011,12.00000,20150207,1,667.2
200,202176,0100,010011,12.00000,20150207,1,667.2
200,202177,0100,010011,12.00000,20150207,1,667.2
100,212042,0100,010011,12.00000,20150207,10,5942.4
100,215019,0100,010011,12.00000,20150207,60,34933.8
200,602247,0100,010011,12.00000,20150207,1,667.2
200,602256,0100,010011,12.00000,20150207,1,667.2
200,602264,0100,010011,12.00000,20150207,1,667.2
200,603165,0100,010011,12.00000,20150207,4,2292.48
200,615064,0100,010011,12.00000,20150207,14,7000
200,618072,0100,010011,12.00000,20150207,1,667.2
200,618074,0100,010011,12.00000,20150207,1,667.2
200,618081,0100,010011,12.00000,20150207,1,667.2
200,618088,0100,010011,12.00000,20150207,1,667.2
200,619295,0100,010011,12.00000,20150207,2,1429.68
200,619304,0100,010011,12.00000,20150207,40,20000
200,602267,0100,010011,12.00000,20150208,1,667.2
100,119396,0100,010011,12.00000,20150209,160,88499.7
100,122045,0100,010011,12.00000,20150209,100,57023
100,176044,0100,010011,12.00000,20150209,4,2400.96
100,203139,0100,010011,12.00000,20150209,4,2328.92
100,211071,0100,010011,12.00000,20150209,40,23769.5
100,211143,0100,010011,12.00000,20150209,60,35294.4
200,211232,0100,010011,12.00000,20150209,2,1334.4
100,213037,0100,010011,12.00000,20150209,12,7202.88
100,216127,0100,010011,12.00000,20150209,20,11295.2
100,216402,0100,010011,12.00000,20150209,10,6002.4
100,219013,0100,010011,12.00000,20150209,80,46578.4
100,219184,0100,010011,12.00000,20150209,10,5822.33
100,219548,0100,010011,12.00000,20150209,40,23289.2
100,222005,0100,010011,12.00000,20150209,140,77437.23
200,618076,0100,010011,12.00000,20150209,1,667.2
200,619304,0100,010011,12.00000,20150209,48,24000
100,101011,0100,010011,12.00000,20150210,2,1304.88
100,101049,0100,010011,12.00000,20150210,34,19365.86
100,102008,0100,010011,12.00000,20150210,300,171069
100,105022,0100,010011,12.00000,20150210,244,134962.04
100,202043,0100,010011,12.00000,20150210,10,5822.33
100,211126,0100,010011,12.00000,20150210,50,26826.32
100,214112,0100,010011,12.00000,20150210,2,1200.48
100,216264,0100,010011,12.00000,20150210,16,9507.84
100,216270,0100,010011,12.00000,20150210,10,6002.4
100,218008,0100,010011,12.00000,20150210,2,1265.73
100,218039,0100,010011,12.00000,20150210,2,1200.48
100,219005,0100,010011,12.00000,20150210,42,24453.66
100,219358,0100,010011,12.00000,20150210,20,11644.66
300,221051,0100,010011,12.00000,20150210,10,5942.38
200,615052,0100,010011,12.00000,20150210,14.6667,7333.33
100,102068,0100,010011,12.00000,20150211,200,110580
100,115030,0100,010011,12.00000,20150211,190,105093.39
100,216403,0100,010011,12.00000,20150211,20,11644.6
300,219683,0100,010011,12.00000,20150211,0,0
100,222076,0100,010011,12.00000,20150211,8,4801.92
100,222089,0100,010011,12.00000,20150211,4,2400.96
200,612026,0100,010011,12.00000,20150211,180,99360
200,618083,0100,010011,12.00000,20150211,1,667.2
000,702009,0100,010011,12.00000,20150211,60,25920
200,115016,0100,010011,12.00000,20150212,14,9340.8
100,120063,0100,010011,12.00000,20150212,26,14835.41
100,125004,0100,010011,12.00000,20150212,612,328452.48
100,174029,0100,010011,12.00000,20150212,30,16422.62
100,201024,0100,010011,12.00000,20150212,20,11884.8
100,211144,0100,010011,12.00000,20150212,100,57023
100,212017,0100,010011,12.00000,20150212,60,36014.4
100,219260,0100,010011,12.00000,20150212,20,11528.26
100,220289,0100,010011,12.00000,20150212,10,6002.4
200,619295,0100,010011,12.00000,20150212,2,1429.68
100,114031,0100,010011,12.00000,20150213,160,88499.7
300,119226,0100,010011,12.00000,20150213,6,3493.4
100,119460,0100,010011,12.00000,20150213,50,28511.5
100,125004,0100,010011,12.00000,20150213,608,326262.8
100,125011,0100,010011,12.00000,20150213,40,21896.83
100,211144,0100,010011,12.00000,20150213,100,56476
100,211246,0100,010011,12.00000,20150213,30,16942.8
100,213029,0100,010011,12.00000,20150213,50,27656
100,219005,0100,010011,12.00000,20150213,-42,-24453.66
100,219241,0100,010011,12.00000,20150213,10,6002.4
100,219409,0100,010011,12.00000,20150213,78,43143.36
200,602438,0100,010011,12.00000,20150213,1,667.2
200,615052,0100,010011,12.00000,20150213,0,0
200,619295,0100,010011,12.00000,20150213,1,714.84
100,102066,0100,010011,12.00000,20150214,40,23488
100,119225,0100,010011,12.00000,20150214,90,49781.08
300,119322,0100,010011,12.00000,20150214,60,32845.25
100,119456,0100,010011,12.00000,20150214,200,110624.62
100,201010,0100,010011,12.00000,20150214,100,55312.31
100,211040,0100,010011,12.00000,20150214,160,90361.6
100,211201,0100,010011,12.00000,20150214,200,112952
100,219598,0100,010011,12.00000,20150214,4,2329.42
200,602206,0100,010011,12.00000,20150214,1,667.2
200,602264,0100,010011,12.00000,20150214,1,667.2
200,612026,0100,010011,12.00000,20150214,60,33120
200,619295,0100,010011,12.00000,20150214,1,714.84
100,102075,0100,010011,12.00000,20150216,100,55312.31
100,104013,0100,010011,12.00000,20150216,100,57023
100,112028,0100,010011,12.00000,20150216,20,12004.8
100,113067,0100,010011,12.00000,20150216,48,26549.91
100,119247,0100,010011,12.00000,20150216,250,142557.5
100,122045,0100,010011,12.00000,20150216,80,45618.4
100,125004,0100,010011,12.00000,20150216,22,10948.42
100,201217,0100,010011,12.00000,20150216,18,10804.32
100,219005,0100,010011,12.00000,20150216,58,33263
200,602234,0100,010011,12.00000,20150216,1,667.2
200,619295,0100,010011,12.00000,20150216,2,1429.68
100,101032,0100,010011,12.00000,20150217,198,109518.37
100,102008,0100,010011,12.00000,20150217,600,342138
100,103097,0100,010011,12.00000,20150217,80,45618.4
100,103133,0100,010011,12.00000,20150217,200,110624.62
100,119023,0100,010011,12.00000,20150217,196,108412.13
100,119216,0100,010011,12.00000,20150217,80,45566.72
100,119444,0100,010011,12.00000,20150217,32,17517.47
100,123046,0100,010011,12.00000,20150217,40,22124.92
100,201004,0100,010011,12.00000,20150217,10,6002.4
100,203004,0100,010011,12.00000,20150217,20,12004.8
100,203008,0100,010011,12.00000,20150217,28,16302.52
100,203034,0100,010011,12.00000,20150217,100,53652.64
100,203091,0100,010011,12.00000,20150217,40,21461.06
100,204077,0100,010011,12.00000,20150217,10,6002.4
100,210030,0100,010011,12.00000,20150217,4,2328.93
100,212018,0100,010011,12.00000,20150217,80,44249.85
100,214050,0100,010011,12.00000,20150217,20,12004.8
100,214082,0100,010011,12.00000,20150217,64,37580.8
100,216005,0100,010011,12.00000,20150217,96,53099.82
100,218056,0100,010011,12.00000,20150217,10,6002.4
100,218081,0100,010011,12.00000,20150217,50,27656
100,219218,0100,010011,12.00000,20150217,178,98455.91
100,219463,0100,010011,12.00000,20150217,8,4801.92
100,219524,0100,010011,12.00000,20150217,6,3565.44
100,220320,0100,010011,12.00000,20150217,20,11295.2
300,221051,0100,010011,12.00000,20150217,20,11884.75
200,618077,0100,010011,12.00000,20150217,1,667.2
200,618079,0100,010011,12.00000,20150217,1,667.2
200,620062,0100,010011,12.00000,20150217,1,648.21
200,115016,0100,010011,12.00000,20150223,200,133440
000,390001,0100,010011,12.00000,20150223,6,4020
200,612026,0100,010011,12.00000,20150223,1,552
100,101064,0100,010011,12.00000,20150224,30,17087.52
100,103046,0100,010011,12.00000,20150224,10,6198.2
100,103113,0100,010011,12.00000,20150224,6,3601.44
100,103164,0100,010011,12.00000,20150224,2,1304.88
100,111022,0100,010011,12.00000,20150224,150,82968.46
100,115002,0100,010011,12.00000,20150224,402,229232.46
100,119091,0100,010011,12.00000,20150224,90,49781.08
100,119237,0100,010011,12.00000,20150224,130,74129.9
100,119312,0100,010011,12.00000,20150224,10,6002.4
100,119408,0100,010011,12.00000,20150224,160,88499.7
100,119465,0100,010011,12.00000,20150224,6,3421.38
100,120023,0100,010011,12.00000,20150224,200,114046
100,120027,0100,010011,12.00000,20150224,96,53099.82
100,121024,0100,010011,12.00000,20150224,40,21896.83
100,203248,0100,010011,12.00000,20150224,2,1200.48
100,210002,0100,010011,12.00000,20150224,60,33174
100,211201,0100,010011,12.00000,20150224,100,56476
100,219069,0100,010011,12.00000,20150224,20,12004.8
100,219384,0100,010011,12.00000,20150224,10,5882.4
100,219632,0100,010011,12.00000,20150224,10,6002.4
200,612026,0100,010011,12.00000,20150224,60,33120
100,115002,0100,010011,12.00000,20150225,90,51320.7
100,116835,0100,010011,12.00000,20150225,2,1304.88
100,119009,0100,010011,12.00000,20150225,100,57023
100,120219,0100,010011,12.00000,20150225,200,114046
100,125004,0100,010011,12.00000,20150225,612,328452.48
100,203166,0100,010011,12.00000,20150225,10,6002.4
100,205014,0100,010011,12.00000,20150225,46,25199.59
100,214119,0100,010011,12.00000,20150225,2,1200.48
100,216005,0100,010011,12.00000,20150225,4,2212.49
100,216009,0100,010011,12.00000,20150225,12,7202.88
100,216271,0100,010011,12.00000,20150225,22,13205.28
100,219062,0100,010011,12.00000,20150225,30,17647.2
